id	text	misogynous	misogyny_category	target
3896	The bitch flipped millions for em she deserved it..most women would've jacked it off https://t.co/6VBFwuWiDS	0	0	0
3897	Once she starts giving him attitude, he's with the next bitch..... instead of apologizing... Men give up easily but women hold on for yearss	0	0	0
3898	Drinking and getting high with lil sis only love her and my mother on God you bitch only women i need in my life and I'm fine with it	0	0	0
3899	Narcissus was an attention whore, an asshole, a snitch, and just a complete fucking cunt in general. I'm kinda glad he isn't coming back.	0	0	0
3900	All those haters calling me a whore when they could call me a dick juggling thunder cunt instead 😥 https://t.co/sYikFWFfa2	0	0	0
3901	@TheAshenLuca Where's the punchline to 'Fuck you cunt go die in a ditch whore'? That's not even in the form of a fo… https://t.co/Dq6NJXDQ5W	0	0	0
3902	@ExtinctMedia Your orange colored scumpig cunt whore god will soon go into history as the worst potus. His brainwas… https://t.co/rlc4pDO6xR	0	0	0
3903	I don’t appreciate getting called a slut a whore and a cunt for just taking you off Snapchat ur telling me 2grow up no sweetie you need too	0	0	0
3904	@JustLucy_Now i used a belt to close my whore ass around it and hold it deep in place ♡♡♡♡ my cunt is throbbing like a massive knot is in me	0	0	0
3905	@mtracey @truthglow @KeithOlbermann ...or some other name, or used a term like CUNT or WHORE if it is obviously not… https://t.co/2NRaA7kz6A	0	0	0
3906	“You have sex, youre a whore. You dont have sex, youre a stuck up prude.Youre a bitch if youre serious, but youre a joke if you never care”	0	0	0
3907	a guy: *dated 8 girls in 3 years* some people: wow that’s so cool a girl: dated 7 guys in 7 years some people: SLUT BITCH WHORE	0	0	0
3908	It sounds so ugly to hear a female talk about another female claiming she’s a “slut or whore” like bitch it ain’t yo pussy why u worried for	0	0	0
3909	@realDonaldTrump @foxandfriends Bitch please. You're nothing more than Putin's whore	0	0	0
3910	@kaykay924 That's exactly right! Bitch boy sean is no better than she is, they're both all for the views and subs. 2 drama whores!	0	0	0
3911	i said i was a whore, bro i can be a real bitch as much as u want	0	0	0
3912	@Eminem you are a big piece of white trash you fucking pussy son of a bitch you're a fucking pussy .i'll bitch slap u make u my prison whore	0	0	0
3913	I was watching a fight on Facebook that was edited and the one bitch got hit so many times they said “combo whore” 💀	0	0	0
3914	@TXNM5 Proved u can photoshop real good for a player u degenerate bitch whore	0	0	0
3915	One of my coworkers just left a 3 minute voicemail on my phone singing saying life's a bitch life's a whore ( YT pi… https://t.co/XQHQsaJ9SU	0	0	0
3916	Asked Jacob why he was such a whore when we split up, & he said 'to piss you off & it worked' bitch you thot 😂	0	0	0
3917	I remember that time when this person from that group kept calling Baekhyun “eomma” bitch please an attention whore… https://t.co/CICk3TK8Zc	0	0	0
3918	@Kaira_slays Third I DO NOT remember calling her a slut or a whore or a bitch o saying anything else at all so char… https://t.co/m0HyFWTUbL	0	0	0
3919	Idgaf if you want to block my chick acc. I know im a problematic bitch sometimes but WHORE, this acc is really got… https://t.co/QyV2qG21xQ	0	0	0
3920	@CBSNews And the son of a bitch can't buy it for his little pee pee whore boy and that just rankles his ass. Shut u… https://t.co/pQAXm92M7f	0	0	0
3921	@unpyro @CODesports_News @FaZeClan Bitch idgaf I’m not in school dumb lil whore I use what the fuck I wanna use	0	0	0
3922	When is the left going to stop war on conservative women ? Boycott SNL . Disgusting ratings whore. Only target cons… https://t.co/wbUIq3Dhhv	0	0	0
3923	@Baddiel I don't mind her saying she's a whore, but the implication regarding other women and #MeToo goes beyond the pale.	0	0	0
3924	Since when is having and enjoying sex a character flaw? Since we started calling women “whore’s”? Since we gave it a title?	0	0	0
3925	was it a secret its plain 2cthey whore out the women & men use2gain what they want bid them to filth Evil they w/o… https://t.co/rw23bYfBw3	0	0	0
3926	Stop calling women whores! Crazy ass. https://t.co/HMc3Z47Zdu	0	0	0
3927	Jennifer Lawrence is complaining about being a whore, meanwhile she's punching old Asian women in face who are sewing her costumes for her	0	0	0
3928	Bottle up their women and then whore around all day...and you say you are practicing Islam??ok!	0	0	0
3929	Have some dignity! Stop using whore shit to set the standard, we got grandmother's etc. We know what real women is	0	0	0
3930	@iambabysex gntlement must know treat their women like princess not like whore ehehe	0	0	0
3931	Because it’s easy to call women those things when the one hurting you repeatedly acts like he wasn’t being the slut and whore himself.	0	0	0
3932	psa: women were never 'sacred' and unless you miss the Madonna -Whore binary, it's good that we've let go of that stupid frame	0	0	0
3933	The problem with “women are sacred” idea: It is one half of the Madonna/Whore dichotomy, long used to divide women against each other. 1/2	0	0	0
3934	@FoxNews @brookefoxnews So, that fat #whore is blaming #women! Yeah, women want to be #raped. Bullshit!	0	0	0
3935	@awzurcher Women don't WANT to be sacred. That is some patriarchal controlling virgin/whore bullshit.	0	0	0
3936	@ablington Fits with the old paradigm of women in our culture as The Madonna Or The Whore, particularly in popular culture.	0	0	0
3937	since when did it become socially acceptable for guys to call women sluts, whores, hoe, bitches....??? or threaten them...??? just wondering	0	0	0
3938	So General Kelly thinks women were 'sacred' when he was growing up... classic virgin and whore dichotomy.	0	0	0
3939	@SuchiPahi @LawyerCat_ 'Women are sacred' plays into the Madonna/whore dichotomy. It only protects women seen as sa… https://t.co/uTSzkdalP0	0	0	0
3940	@ElayneBoosler @Frazzling Women were never sacred. He's talking about the ancient trope of Virgin vs. Whore. #clueless	0	0	0
3941	@RealJoviVal You look like your whore mother dresses you in the dark, you hit women and you were ugly even before skaterboy fixed your face!	0	0	0
3942	@laurenduca Women as 'sacred' is the tell that Kelly views women thru a Madonna/whore lens (read: misogyny) - and he's racist to boot	0	0	0
3943	@washingtonpost Oh yeah the good ol' Madonna -Whore dichotomy: where only chaste women had value and then only as pr… https://t.co/ZAaKdPtrKH	0	0	0
3944	Madonna whore complex, pedaled by the illusion that women somehow embody the honor of the men with whom they’re ass… https://t.co/ge9cqQzX80	0	0	0
3945	why do SOME men treat women like they're nothing but a pile of whore's that only want to have sex and do nothing else?	0	0	0
3946	Men Keep Control & Dominance over Women w/ Sexual Socialization Fear & Violence. They Molest Rape Lust Cheat Like Porn & Whores	0	0	0
3947	You right about that! So I'm going to learn from you and treat women the right way! I don't wanna be a male whore… https://t.co/KDPHLbOdh5	0	0	0
3948	The slating of Julia Pawlak is disgusting. Just another virgin/whore dichotomy at play. All women deserve respect, not just the 'good' ones	0	0	0
3949	@iHeartRadio @billhandelshow should be gone from your lineup Black women are targets of hate & he proved by calling her a whore. Disgusted.	0	0	0
3950	You can’t be “pro -sexual liberation” (for women especially) and be “anti -hoe” by calling people you don’t like “slut, hoe, whore”.	0	0	0
3951	@iHeartRadio should fire @billhandelshow NOW for calling @RepWilson a whore! He can't stand strong black women https://t.co/OdeS6t6bPW	0	0	0
3952	Jose 'the puta' bitch says he doesn't cry about injuries to his players. What a contradictory KUNT. Conte response was brilliant imo.	0	0	0
3953	@vannsmole I won't deny someone right to be a anchovy kunt eater if that's what they want, but don't think you will… https://t.co/qMVLvLnHiS	0	0	0
3954	@CharlieWyett Hahahahahahahaha no wonder you work for the sun you thick kunt.	0	0	0
3955	@realDonaldTrump @NFL Fuck off you Kunt	0	0	0
3956	@WalshFreedom you mean the truth...KUNT	0	0	0
3957	@alexmvnon Also sad that you fucked your tooth up // The dude with the Kunt hoodie	0	0	0
3958	@RealEagleBites @realDonaldTrump But what about pizzagate you owl kunt	0	0	0
3959	Fuck yeah kunt! Love you my dawg! 😈 https://t.co/uue0ZzQhab	0	0	0
3960	@ewnupdates Motlante you power hungry kunt you wanna be relevant shut up we know that	0	0	0
3961	@mitchd_90 Good luck with Ash Taylor Mitch! Oh that's right you fuckwits couldn't sign a local junior 😲😥 your a Kunt like your coach	0	0	0
3962	@Gigaho @Neburrr1Neburrr Fuck love a loose kunt you can jack off into	0	0	0
3963	@XoCheapy you running a progressive platform? cause if so, let’s goooooo girl! make america kunt again. https://t.co/EniyUl6e8N	0	0	0
3964	@abstex List fails without '50 Things To Think About To Stop You Doing Your Beans' by Kunt and the Gang	0	0	0
3965	@GuyVerhofstadt You really are a daft kunt, Verhofstadt. It's called democracy, a concept you are unfamiliar with in the EU	0	0	0
3966	@MyP_Chicago @latinovictoryus @EdWGillespie This kunt is from Chicago too you know that right? Another Alinsky foll… https://t.co/ESJ2KQe2sX	0	0	0
3967	@mattmfm Wrong, you slithering kunt.	0	0	0
3968	But Azealia, you're not happy with only having your intellectual equals (AKA the Kunt Brigade). You want Cardi's place. Nicki's place. LOL	0	0	0
3969	@faceless you made it kunt https://t.co/0IR8x2DN5q	0	0	0
3970	@_Bradley76 You know I’m a full animal nut. I know horseys love racing. Most involved treat the horses like family. This kunt tho	0	0	0
3971	Put some respek on your name! Stop letting people down play and belittle what you have done. Keep pride in your releases! - Head Kunt 🐬🌈	0	0	0
3972	@cpyne you are a KUNT https://t.co/S9WtCv7nA1	0	0	0
3973	@louise__izzy @hxrrynicholson @fchamberlain31 RIP Twitter bitch cunt	0	0	0
3974	Karma points to @gordonhayward but fuck @Money23Green karma is a bitch and @RealSkipBayless is still a cunt.	0	0	0
3975	Angie sure showed me. Fucking cunt, and bitch ass haters from the past. But when i was hit it was by 3 men.......	0	0	0
3976	OKAYYY NOW WHAT THE FUCK IS THIS SHIT u lil cunt ass bitch https://t.co/On8XGp6EGg	0	0	0
3977	@JonnMontata @washingtonpost Don't be such a cunt Joann LOL. Nov 8th has come and gone, the Wicked Bitch of The Eas… https://t.co/bntqx4NoQA	0	0	0
3978	@PauliePatron1 @benshapiro Keep following you bitch wannabe cunt. I am important to you because I am your God. I wi… https://t.co/P4o34jEvNA	0	0	0
3979	@RepWilson Well you cock sucking bitch from Fl , keep your fucking cunt mouth closed , look for fire	0	0	0
3980	allies 10 year old brother is calling me a cunt and a bitch bc I asked him a question💀	0	0	0
3981	You’re a bitch ass cunt @HunterRowland	0	0	0
3982	You left me in the dark for some bitch that had a kid while you were in the pin but yet you still chose that dry cunt over your son how sad.	0	0	0
3983	Conte being a little bitch as per. Get sacked already you average cunt 🖕🏻	0	0	0
3984	@childofjudas biTCH I LOTERALLY WAS THIS YOU NEVER TRUSTED MY DRIVING ENOUGH CUNT WHORE BITCH	0	0	0
3985	@gahshina I just realized I used whore instead of cunt oh how the tables have turned	0	0	0
3986	@Greekgodx u cunt fuker of a dog whore of a grandma	0	0	0
3987	I've been called a son of a whore and a cunt today already. It's not even 1 yet	0	0	0
3988	@iAmAchmad You can't call anyone a whore when you're taking up the ass from your father cunt.	0	0	0
3989	#IMayBeAThiefBut but I'm not a mean girl. OK I was once, but is calling my bestie a cunt and a whore so bad? Oh, an… https://t.co/vsyVbszlj4	0	0	0
3990	Just walked past this women and she goes 'Hello you cunt' I'm crying 😭😂	0	0	0
3991	But the plant gets devoured by the animal, and the animal devoured by us, because nature, rather like I spoke of women before, is a cunt.	0	0	0
3992	I refuse to be a stuck up, judgmental, hypocritical, boring, non progressive cunt, just to put other women streamers down	0	0	0
3993	But anyway my point is - men don't lose sleep wishing they were Nicer like other men are. Women do. Try not to, I'm not saying be a cunt	0	0	0
3994	I didn’t realize girls who wear huge bows in their hair called other women “cunt”. “Northern Bell’s” must be bred t… https://t.co/gSnQECCSY1	0	0	0
3995	@CPFC_BW @TheRebellion77 @ShannonWaldron_ You're a cunt for judging women by what they chose to do. Hate to break that to you.	0	0	0
3996	'Cunt again? It was odd how men like Suggs used that word to demean women when it was the only part of a woman they valued.'	0	0	0
3997	@abdurra46780751 Name 1 islamic cunt -ree where muslim women can marry a non -muslim? now don't say u r only concerned about India. #LoveJihad	0	0	0
3998	Aw aye so putting men and women together justifies sexual assault , what a daft cunt https://t.co/vnF50JlmXw	0	0	0
3999	I have called more men the word 'cunt' than I have women, because in my experience more men are cunts than women are	0	0	0
4000	Trust women and support their decisions them make in their pregnancy and don’t be a cunt	0	0	0
4001	Black woman are aggressive while white women are stupidly programmed by society to be nice damsels in distress read… https://t.co/PSbMImzQtU	1	discredit	passive
4002	@cockspit WOMEN ARE STUPID AND DUMB AND MAN IS SMART AND RAPE IS OK	1	discredit	passive
4003	@NARAL @theashleygraham Bitch, do you think those women are stupid? Don't even try to kiss and lick their ass.  The… https://t.co/UOWAD5IOpR	1	discredit	passive
4004	White women are stupid https://t.co/iHrUinilX8'	1	discredit	passive
4005	@RyanAFournier She's an uppity racist bitch and those women are stupid for being there and giving her the time of day.	1	discredit	passive
4006	@Rosie @Shakestweetz sometimes WOMEN are stupid too! Majority of white women voted for a sexist misogynist pig!	1	discredit	passive
4007	@AquabornR oh but they do. Then they go around and bitch how all women are stupid golddiggers because they went to… https://t.co/ufFyJTpATk	1	discredit	passive
4008	 'Foster mum saying 'European women are stupid alcoholics' is the basic attitude of her culture's numerous rape gangs https://t.co/UvqQTs0tPg	1	discredit	passive
4009	To accept this notion proves women are stupid! https://t.co/YgQMy6f2fB	1	discredit	passive
4010	Women are stupid. They get cheated on and approach and fight the side chic. Bitch who cheated on you? Who? Stupidity is unbelievable.	1	discredit	passive
4011	sucking my own dick cause women are stupid	1	discredit	passive
4012	you know your women are stupid just like you're_ bitch please did i fuck you_ what importance do you have in my life_ are you retarded_ 😏🌹	1	discredit	passive
4013	So a woman shouldn't be questioned if you does a 'Bobbitt" on him in his sleep! Women are stupid to let ANY man bea… https://t.co/hv7BcGXVvU	1	discredit	passive
4014	Reason #346738 why some women are stupid af https://t.co/vbzonSrai4	1	discredit	passive
4015	@AIIAmericanGirI @DroidKitty She just keeps digging that “women are stupid if they didn’t vote for me” hole deeper and deeper.	1	discredit	passive
4016	Because some women are stupid https://t.co/NiGSDKjqQM	1	discredit	passive
4017	RT @ErrBodyLuvsCris: Because some women are stupid https://t.co/NiGSDKjqQM	1	discredit	passive
4018	@usacsmret @NotBenStone1 @LifeZette She clearly thinks women are stupid! Bitch needs to take a seat.	1	discredit	passive
4019	RT @twitswits: @usacsmret @NotBenStone1 @LifeZette She clearly thinks women are stupid! Bitch needs to take a seat.	1	discredit	passive
4020	RT @MOTHEO_AM: i personally think that men who beat women are cowards and men who rape women are stupid and full of scum, both were not rai…	1	discredit	passive
4021	I called my ex wife a cunt all the time. She acted like I just called her a "dork" or something. White women are stupid.	1	discredit	passive
4022	@lloyd_frombriz @olgaNYC1211 @GOP @realDonaldTrump This ugly bitch has a mistress? Women are stupid.	1	discredit	passive
4023	@Sello_OFFICIAL Your lady probably is a bitch though. Most women are bitches and whores. A woman who wants you to f… https://t.co/SgGbxhEAEi	1	discredit	passive
4024	Women are bitches. 1 time, this bitch in BAL asked me to fill in on higher bracket tennis league...I did & won, but hadn't "registered" ...	1	discredit	passive
4025	Any woman that likes me is a bitch. All women are bitches.	1	discredit	passive
4026	SINCE YOU'VE COMPLETELY PROVEN YOU'RE A COMPLETE BITCH THEN YOU'RE JUST A COMPLETE BITCH FOREVER AND IF YOU ARE ALL WOMEN ARE BITCHES	1	discredit	passive
4027	lmao as if this cunt gives a fuck about women with anxiety https://t.co/T2soHcAF4u	0	0	0
4028	@joliemenzel you guys nailed it. I've had 3 seperate fits of hysterical laughter and I didn't even make it to the school yet.	0	0	0
4029	@marklevinshow You seem hysterical. Screaming is not gonna make the Trump collusion with Russia less true. No matter the size of the font.	0	0	0
4030	If you need a laugh or if you have '80HD' (You'll get that in a sec...), these are hysterical. https://t.co/ASoFljGF9s	0	0	0
4031	@KeithOlbermann You are a hysterical moron. https://t.co/37l7TuTdwh	0	0	0
4032	@hangfirebbq @AlisonMoyet Lolol.. that's so not RIGHT. Hysterical. Talent.......bites in the end, doesn't it. Thanks for being you though.	0	0	0
4033	doesnt make u better than anybody else, its about what you do and that a silly title based on GPA is ridiculous and absolutely hysterical	0	0	0
4034	@KUROl_TENSHl you lost me to hysterical laughter at 'hotdogs on legs' 😂😂😂😂	0	0	0
4035	@DonaldJTrumpJr You seem a little shrill and hysterical tonight, Junior! Are you getting scared? #MuellerIsComing https://t.co/RS5OC6LDOk	0	0	0
4036	@YaThinkN Noely I see you've become hysterical since I last saw you. Don't blam you one bit, you're in Qld right?	0	0	0
4037	@BrianMeadow0117 @18TruckaMan @realDonaldTrump HAHAHAHAHAHAHA....your hysterical....like you know shit...tEump has… https://t.co/MrMcprdmYD	0	0	0
4038	@jojolang9 @KurtSchlichter Congratulations, Jo. You are the most hysterical person I've ever encountered on social… https://t.co/SYjwdHITsF	0	0	0
4039	@3kad3 @JesusInAmerica @PF_Olson @eoghanmcdermo @FoxNews That's hysterical though you didn't mean it to be	0	0	0
4040	Absolutely shameful 27 month sentence!! Woman jailed for false rape allegation against police officer https://t.co/tds9YnOF0t	0	0	0
4041	I don’t know one woman who has not experienced harassment, the gamut from demeaning comments all the way to rape. #WomenWhoRoar #MeToo	0	0	0
4042	Male logic is a woman should get life for accusing a man of rape but an actual rapist shouldn't	0	0	0
4043	If any woman is a victim of sexual assault I pray you read the #metoo timeline, having an ex who was a victim of rape tell me she was and	0	0	0
4044	Doing an even bigger eyeroll at the 'famous' TW tweeting their sick little pornified rape fantasies, we see you dude ... NO WOMAN says that	0	0	0
4045	Brilliant, stone a woman after rape, there is no scandal. https://t.co/tzvGXBpDnZ	0	0	0
4046	#WorldFoodDay Thank you for celebrating Sri Foodnaath day. Please take action against that woman for refusing rape… https://t.co/CU2D3KmSgt	0	0	0
4047	Even if a woman goes to a nude beach .. doesnt warrant sexual abuse assault or rape .. stop victim shameing #metoo	0	0	0
4048	This is what's so worrying. At one end, asking a woman out for coffee. On the other, rape. It misses what actually… https://t.co/0I1KgcBRuo	0	0	0
4049	#Nigeria #news - Family of nine #Iraqi asylum seekers gang -rape drunk woman https://t.co/bp9exiEsuO	0	0	0
4050	THINGS GOT HEATED: BREAKING: Woman Sets Pedophile Muslim Man on Fire After Catching Him Rape 7 -Yr -Old Daughter https://t.co/CRywZX1rQJ	0	0	0
4051	@kellyhamilton49 @BachynskiBomber @SethAbramson Says the woman who supports rape	0	0	0
4052	Also just because a woman has been drinking is not a invitation to rape. #MeToo	0	0	0
4053	@MCNMG @SethAbramson Says the woman who votes for rape enabling criminal and supports killing babies	0	0	0
4054	@JackyHolyoake @FireWomon See you are doing it again. No woman who is criticizing McGowan is saying or thinks jokes about rape are ok.	0	0	0
4055	@deBeauxOs1 I cannot imagine any woman who does not have a sexual assualt or rape or both even more than once. Sad… https://t.co/aPsW4URJNa	0	0	0
4056	5 Tunisians try to rape Lampedusa woman (3) https://t.co/x6AAATWb40 #news #show #technology #sport #economy #cinema #football #world	0	0	0
4057	The @IEBCKenya as currently constituted is merely a cunt hole. There's a lot of scum in there. @kwamboka_akombe Just bolted out of the mire	0	0	0
4058	@LiquidHbox u fucking cunt u wanna fuck me duck hole cack lord bafaf, EXcuease me, i wang to flout ur hbox, please suck me dadd. top 5 gay	0	0	0
4059	Giving You A Sneak Peak Of Her Hot Little Cunt Hole https://t.co/Mr8x6U401m	0	0	0
4060	Looooooooool I can’t believe ‘BEN WOTTS’ aka dick head fuck boy send me a pic of his hairy ass hole n asked me to peg him.. weird cunt 🤣🤣🤣	0	0	0
4061	k i come on to twitter to make fun of you but i dont fucking need to bc you do it yourself fuck off cunt hole https://t.co/RINV9CFgOz	0	0	0
4062	@watermeloser Also cunt hole is redundant	0	0	0
4063	Getting my monster prolapsed cunt totally fucking destroyed by the one and only VERSFFLA ❤️ my hole is so fucked up… https://t.co/VL6wyZPUd1	0	0	0
4064	FYI. Mariah rhymes with Pariah which in German rhymes with washed up has been cunt hole. https://t.co/6qqOVh92gr	0	0	0
4065	Johnny Castle loves always wet warm fuck hole of Rilynn Rae with tiny bottom and trimmed cunt https://t.co/K2XEWvdWhV	0	0	0
4066	@DonCannon @DJDRAMA Ole fat neck ass nigha . Release the motherfucking song ... I’ve had it with you cunt holes	0	0	0
4067	Xd @Idubbbz tight hole lost <3 Kids @metpoliceuk ok cunt penetrate @Cylsz @BhadBhabie	0	0	0
4068	@jonoread @Davee8989 Fat cunt most likely made the hole lmao	0	0	0
id	text	misogynous	misogyny_category	target
4069	@JoeConchaTV @CoryBooker is like a hysterical woman trying to out scream @SenKamalaHarris. I became a conservative years ago when the Democrats treated Clarence Thomas in such a despicable manner. Hope the public is watching this repeat.	0	0	0
4070	@thehill Coulter needs to eat a ham sandwich and choke on it. Such a sexist comment. Plenty of RW men are truly hysterical. Have you seen how the President acts?	0	0	0
4071	@realDonaldTrump This from the guy who bragged about grabbing you women by the PUSSY!!!STFU you Fat Bloated Lying Piece of SHIT!You shouldn't have been elected b/c of your speech as well as many more reasons, that your so-called CONSERVATIVE BIBKE BEATERS	0	0	0
4072	My Mather is a slut bitch	1	discredit	active
4073	In the case of Trump's multiple allegations of sexual assault and rape, his followers called the women liars, and threatened them.	0	0	0
4074	can you choke me with your left hand and slap my head with that book and step fucking me on the face with those heels okay thank you	0	0	0
4075	It’s hysterical that some1 as big as @KailLowry keeps filing PFAs. If I were the judge I’d take one look at her and say “bitch you good” 😂	0	0	0
4076	@Thomas1774Paine I thought you were leaving the country you washed up skank ass?	0	0	0
4077	@Ron4VA If you support someone who bragged about grabbing women by the pussy and being able to shoot someone in the middle of 5th Avenue without losing a vote, you can kindly STFU about uplifting discourse.	0	0	0
4078	@TomiLahren You're a fucking skank!	1	discredit	active
4079	@womensmarch Slavery & post white women rape many Black women, men & children than U could ever imagine,& cause of… https://t.co/PpyuuzWp57	0	0	0
4080	Its a bitch who better get her some business forreal! How the fuck u gone feel entitled to somebody! Bitch u got blackballed & u gone stay blackballed! I ain't saving no hoe! U is not apart of my Spurs dreams! The woman u see on my page had on the San Antonio Spurs Warm up Jacket	1	dominance	active
4081	Im so sick of this hoe speaking on me bitch you dont know SHIT STFU	1	dominance	active
4082	Liberals are self-identifying as spectacularly stupid, egocentric liars who will say & do anything in pursuit of their self-elevating agendaWant proof?Just watch @CoryBooker & @SenKamalaHarris compete for Most Hysterical Woman at the Kavanaugh hearings#WalkAwayFromDemocrats	1	stereotype	active
4083	@snapchatmypussy If you don't like the song bitch keep it moving hoe. You can't sing you can't do shit but suck dick bitch stfu you dumb white trash ass bitch	1	dominance	active
4084	@Denymesanity @HamLibertarian Shut up, I heard you were a skank and totally let David M go all the way!	1	dominance	active
4085	@AnnCoulter are you scared theyll take the crown from you? Your reign as Most Hysterical Woman has been long and most likely, safe. @StephMillerShow @Rosie @VABVOX @RVAwonk	1	stereotype	active
4086	@JeneneHoyer U a rabid fucking cunt.. oh yea but u from Indiana tho.. common for u women folk.. ask mother pence	1	stereotype	active
4087	@nancyleong The guy who has spent five years hiding from a rape inquiry thinks that a powerful woman is creepy, man… https://t.co/OvlQAJS1ek	0	0	0
4088	@GPerplexx Stfu pussy, no more Apple Music for you	1	dominance	active
4089	Y'all degrading iKON, watch out. They might not be the most popular, but they are one of the few versatile kpop groups. You can't bring them down, not at this era. They will continue to shine, and you can no longer do anything to stop it so stfu	0	0	0
4090	i miss my stupid pretty stank dumb whore skank trick bitch ass friends	0	0	0
4091	Dis bitch had the nerve to tell me im not from a hood. Bitch stfu ill spit on u hoe u dont know me...so mind ya business and worry bout yo child instead of me...dickriding ass girl	1	dominance	active
4092	This is horrifying. So many women have suffered from rape/ abuse at the hands of men who are never held accountable… https://t.co/qJ4SB7KwJi	0	0	0
4093	beg for your fingers inside my tight little pussy, i promise it's only wet for you. maybe i'll also beg you to choke me, or spa... don't think you've earned any of these things angel. demanding subs sigh only beaten by bratty su...	0	0	0
4094	@eemanabbasi Christians criticize Muslim men as savages 4raping a woman 4showing her ankles. Christian men rape wom… https://t.co/LjA8tojBbh	0	0	0
4095	Seriously fuck you if you argue with anyone who is simply expressing how you made them feel. Just stfu and listen.	1	dominance	active
4096	@AnnCoulter @DonaldJTrumpJr You need to crawl back under your are the hysterical woman.	1	stereotype	active
4097	So @CoryBooker is a faker and a tool. And he's competing with @SenKamalaHarris to see who can be the most hysterical woman in the Senate. What a surprise.#Kavanaugh #Trump2020	1	stereotype	active
4098	@CoryBooker Lol this is hysterical youre a loser, I actually think you have potential but youre just disingenuous, its clear, you want to be a celebrity not a leader	0	0	0
4099	@804StreetMedia @rosemcgowan @jemelehill Then don't attack a woman for being a rape victim. This isn't hard.	0	0	0
4100	the same men who denigrate Trump's accusers, defend O'Reilly, or deny date rape exists now castigate women for not coming forward sooner	0	0	0
4101	@Gallerias Another Woman Has Come Forward With A Very Detailed Rape Allegation Against… https://t.co/3nuBj6S18b	0	0	0
4102	@WynslowIsTyping Shut the fuck up you fucking monkey jew bitch cunt nigger dick licking	1	dominance	active
4103	You can’t find ANY other abbreviation for treating a woman nicely that doesn’t use the word rape? Really? https://t.co/ttSu3IdVL0	0	0	0
4104	Copper Sandwich Maker Sweeps Sponsored by Money Nuts and Kitchen Authority! Enter today!	0	0	0
4105	@AnnCoulter Says a hysterical woman/hustler/con artist/grifter	1	stereotype	active
4106	Oh you skank @_danielaaflores	1	discredit	active
4107	@realDonaldTrump YOU FUCKED PUERTO RICO & THE PEOPLE AND YOU KNOW IT! MY OWN FAMILY MEMBERS BORE WITNESS & LIVED THRU IT! AT BARE MINIMUM, STFU INSTEAD OF ATTACKING WITH LIES & BULLSHIT! YOU & YOUR PAPER TOWEL THROWING BULLSHIT! YOU FUCKING LIAR!! PIECE O	0	0	0
4108	Oh good, its that time of year when women bitch about men watching football why is this a thing? Why dont you shut the fuck up and enjoy the game? k bye	1	dominance	passive
4109	@chargenewtwit @NotZelta you gonna shut the fuck up pussy?	1	dominance	active
4110	@Maisie1992 Get in here you pussy	1	discredit	active
4111	@nytopinion You sat by to engrossed in your own ego .while women were being raped and assaulted. You are a rape ena… https://t.co/oX2CZ6OO8C	0	0	0
4112	@DonaldJTrumpJr That skank looks good on your arm. You been dating your mom long? She needs to start thinking about some Botox or maybe a full facelift. Lying does that to you!	1	discredit	active
4113	@Lauren_Southern You're just a skank and everyone knows it otherwise you wouldn't be making excuses for not settling down whilst hanging out with multiple different guys.	1	discredit	active
4114	@Gundam0075 LOL!!! We already have a theme song then!! "We stay in the kitchen when the kitchen gets hot!"	0	0	0
4115	I will always love you & Ken though @LisaVanderpump I really admire you & feel like a mother tiger with you! I could of jumped through the TV when that skank slapped your face! That upset me! A lot!!!	1	discredit	active
4116	Its really hard to tell who the most hysterical woman is at these Senate hearing this week - @CoryBooker or @SenKamalaHarris ?	1	stereotype	active
4117	you ready baby ? ~ Im going to fuck you and your sister like till both of you pussy is filled and leaking with my cum	1	sexual_harassment	active
4118	@KatiePrice How are they trying to destroy you? You missed your 4 kids first day at school to skank about topless with yet another man. Disgraceful. The kids are better off with their dads where theyre happy, safe & have a stable, loving home...	1	stereotype	active
4119	Sometimes it can feel like your old mommy is always ready to be intimate with you.Even at 68This lustful Mom's pussy doesn't stop soaking	1	discredit	active
4120	@motorolaindia @sadanadinesh Another cunt named Sandip appeared.And crying about developing. Okay Cunt Sandip how did you justifying you other device like x4, G6 family comes with oreo ?? .. how Moto z2 play getting updates for Oreo ???You motherfucker yo	0	0	0
4121	@laurenarankin Ben Sasse is 100% correct. Since 1973, all Ive EVER heard every two years for elections are hysterical women (all a Leftist act) about Back-Alley abortions. This shit is getting old! I didnt hear one other protest issue being yelled about i	1	stereotype	passive
4122	@AnnCoulter And I think @CoryBooker wins as most hysterical woman! Kamala is runner up but the Drama Queen going way gay w that I am Spartacus Hysteria!	0	0	0
4123	Hey @AnnCoulter you fucking cunt ass bitch. Do the world a favor and fucking kill yourself, at least you'll be great to something and not fuck that up.....at least we hope you won't.	1	sexual_harassment	active
4124	Left the WH dead broke, but were able to buy 2 million dollar homes and buy their Skank daughter a $10 million dollar apartment. Boy, would I love to see those loan applications and bank statements. Can you smell bank fraud and tax shenanigans? #tcot #maga	1	discredit	active
4125	How is it that no law enforcement entity finds it odd that you can leave the WH dead broke and then buy your Skank daughter a $10 million apartment and pay for a $3 million wedding. Have the Clintons ever gone back to Haiti??? #maga #tcot	1	discredit	active
4126	Im perfectly happy with my boyfriend bitch but dont worry karma is coming for your skank ass	1	discredit	active
